time,open,high,low,close
1628968560,3249.58,3249.58,3249.58,3249.58
1628968620,3249.58,3249.58,3249.58,3249.58
1628968680,3249.58,3249.58,3249.58,3249.58
1628968740,3251.00,3251.00,3251.00,3251.00
1628968800,3250.99,3250.99,3250.99,3250.99
1628968860,3251.00,3251.00,3251.00,3251.00
1628968920,3250.99,3251.00,3250.99,3251.00
1628968980,3250.31,3250.31,3250.31,3250.31
1628969040,3250.31,3250.31,3250.31,3250.31
1628969100,3249.92,3250.68,3249.92,3250.68
1628969160,3250.68,3250.68,3250.68,3250.68
1628969220,3250.00,3250.00,3250.00,3250.00
1628969280,3244.86,3244.86,3244.04,3244.04
1628969340,3240.52,3240.52,3240.52,3240.52
1628969400,3240.52,3240.52,3240.52,3240.52
1628969460,3240.11,3240.11,3240.11,3240.11
1628969520,3240.11,3240.11,3240.11,3240.11
1628969580,3240.11,3240.11,3240.11,3240.11
1628969640,3240.11,3240.11,3240.11,3240.11
1628969700,3240.11,3240.11,3240.11,3240.11
1628969760,3240.11,3240.11,3240.11,3240.11
1628969820,3250.11,3251.00,3250.11,3251.00
1628969880,3251.00,3251.00,3251.00,3251.00
1628969940,3251.00,3251.00,3251.00,3251.00
1628970000,3254.85,3254.85,3254.85,3254.85
1628970060,3256.86,3256.86,3256.86,3256.86
1628970120,3261.83,3261.83,3261.83,3261.83
1628970180,3271.33,3286.31,3271.33,3285.71
1628970240,3285.71,3288.07,3285.71,3288.07
1628970300,3277.47,3278.41,3272.43,3276.74
1628970360,3273.31,3273.31,3269.12,3269.12
1628970420,3269.70,3269.70,3266.08,3266.72
1628970480,3262.70,3262.70,3262.70,3262.70
1628970540,3262.70,3262.70,3262.70,3262.70
1628970600,3262.58,3262.58,3262.43,3262.43
1628970660,3262.43,3262.43,3262.43,3262.43
1628970720,3262.43,3262.43,3262.43,3262.43
1628970780,3262.43,3262.43,3262.43,3262.43
1628970840,3262.43,3262.43,3262.43,3262.43
1628970900,3263.98,3263.98,3263.98,3263.98
1628970960,3264.58,3264.58,3263.54,3263.54
1628971020,3263.54,3263.54,3263.54,3263.54
1628971080,3263.54,3263.54,3263.54,3263.54
1628971140,3261.12,3261.12,3261.12,3261.12
1628971200,3260.80,3260.80,3254.48,3254.48
1628971260,3248.15,3248.15,3248.15,3248.15
1628971320,3256.03,3256.03,3256.03,3256.03
1628971380,3249.85,3249.85,3249.85,3249.85
1628971440,3248.14,3248.14,3248.14,3248.14
1628971500,3248.14,3248.14,3247.05,3247.05
1628971560,3243.80,3247.59,3237.42,3247.59
1628971620,3243.01,3243.01,3236.29,3236.29
1628971680,3242.25,3242.25,3242.25,3242.25
1628971740,3242.25,3242.25,3242.25,3242.25
1628971800,3241.68,3241.68,3241.68,3241.68
1628971860,3241.68,3241.68,3241.68,3241.68
1628971920,3241.68,3241.68,3241.68,3241.68
1628971980,3241.68,3241.68,3241.68,3241.68
1628972040,3241.68,3241.68,3241.68,3241.68
1628972100,3235.52,3235.52,3222.95,3222.95
1628972160,3220.00,3220.00,3218.71,3218.71
1628972220,3218.71,3218.71,3218.71,3218.71
1628972280,3222.24,3222.24,3222.24,3222.24
1628972340,3219.70,3225.70,3219.70,3223.56
1628972400,3223.21,3223.21,3223.21,3223.21
1628972460,3227.17,3227.17,3227.17,3227.17
1628972520,3228.68,3229.53,3228.68,3229.53
1628972580,3229.53,3230.94,3229.53,3230.94
1628972640,3233.79,3233.79,3233.79,3233.79
1628972700,3233.79,3233.79,3233.79,3233.79
1628972760,3233.79,3233.79,3233.79,3233.79
1628972820,3227.70,3227.70,3227.18,3227.18
1628972880,3225.78,3225.78,3225.78,3225.78
1628972940,3225.78,3225.78,3225.78,3225.78
1628973000,3224.45,3224.45,3224.45,3224.45
1628973060,3219.50,3219.50,3219.49,3219.49
1628973120,3219.49,3219.49,3219.49,3219.49
1628973180,3219.49,3219.49,3219.49,3219.49
1628973240,3219.49,3219.49,3219.49,3219.49
1628973300,3219.49,3219.49,3219.49,3219.49
1628973360,3220.64,3220.64,3220.64,3220.64
1628973420,3220.65,3225.92,3220.65,3225.92
1628973480,3220.57,3220.57,3220.57,3220.57
1628973540,3224.91,3224.91,3224.91,3224.91
1628973600,3224.91,3224.91,3224.91,3224.91
1628973660,3225.73,3225.73,3225.73,3225.73
1628973720,3226.15,3226.15,3226.00,3226.00
1628973780,3225.40,3225.40,3225.40,3225.40
1628973840,3228.05,3228.05,3228.05,3228.05
1628973900,3229.91,3229.91,3229.91,3229.91
1628973960,3231.50,3232.88,3231.50,3232.88
1628974020,3225.89,3225.89,3225.89,3225.89
1628974080,3226.48,3226.48,3226.48,3226.48
1628974140,3226.49,3226.49,3226.49,3226.49
1628974200,3226.49,3226.49,3226.49,3226.49
1628974260,3226.16,3226.16,3224.37,3224.37
1628974320,3226.16,3226.16,3226.16,3226.16
1628974380,3226.16,3226.16,3226.16,3226.16
1628974440,3226.16,3226.16,3226.16,3226.16
1628974500,3226.16,3226.16,3226.16,3226.16
1628974560,3226.16,3226.16,3226.16,3226.16
1628974620,3226.16,3226.16,3226.16,3226.16
1628974680,3226.16,3226.16,3226.16,3226.16
1628974740,3226.16,3226.16,3226.16,3226.16
1628974800,3226.16,3226.16,3226.16,3226.16
1628974860,3232.05,3232.30,3232.05,3232.30
1628974920,3232.30,3232.30,3232.30,3232.30
1628974980,3232.91,3232.91,3232.91,3232.91
1628975040,3232.81,3232.81,3232.81,3232.81
1628975100,3232.81,3232.81,3232.81,3232.81
1628975160,3232.81,3232.81,3232.81,3232.81
1628975220,3232.81,3232.81,3232.81,3232.81
1628975280,3236.15,3236.15,3235.97,3235.97
1628975340,3235.97,3235.97,3235.97,3235.97
1628975400,3235.97,3235.97,3235.97,3235.97
1628975460,3235.97,3235.97,3235.97,3235.97
1628975520,3235.97,3235.97,3235.97,3235.97
1628975580,3243.64,3243.64,3243.64,3243.64
1628975640,3244.20,3244.35,3244.20,3244.35
1628975700,3244.35,3244.35,3244.35,3244.35
1628975760,3244.05,3244.05,3244.05,3244.05
1628975820,3244.05,3244.05,3244.05,3244.05
1628975880,3244.05,3244.05,3244.05,3244.05
1628975940,3244.05,3244.05,3244.05,3244.05
1628976000,3244.05,3244.05,3244.05,3244.05
1628976060,3244.05,3244.05,3244.05,3244.05
1628976120,3244.05,3244.05,3244.05,3244.05
1628976180,3245.96,3245.96,3245.96,3245.96
1628976240,3249.20,3249.20,3249.20,3249.20
1628976300,3247.96,3247.96,3246.98,3246.98
1628976360,3246.99,3246.99,3246.99,3246.99
1628976420,3246.99,3246.99,3246.99,3246.99
1628976480,3246.99,3246.99,3246.99,3246.99
1628976540,3248.02,3248.02,3248.02,3248.02
1628976600,3248.02,3248.02,3248.02,3248.02
1628976660,3248.02,3248.02,3248.02,3248.02
1628976720,3247.10,3247.10,3247.10,3247.10
1628976780,3247.10,3247.10,3247.10,3247.10
1628976840,3256.84,3258.59,3256.84,3258.59
1628976900,3258.59,3258.59,3258.59,3258.59
1628976960,3258.62,3258.62,3258.62,3258.62
1628977020,3258.62,3258.62,3258.62,3258.62
1628977080,3258.62,3258.62,3258.62,3258.62
1628977140,3258.62,3258.62,3258.62,3258.62
1628977200,3261.81,3261.81,3261.81,3261.81
1628977260,3261.81,3261.81,3261.81,3261.81
1628977320,3256.61,3256.61,3256.61,3256.61
1628977380,3256.61,3256.61,3256.61,3256.61
1628977440,3259.66,3259.66,3259.66,3259.66
1628977500,3259.66,3259.66,3259.66,3259.66
1628977560,3259.66,3259.66,3259.66,3259.66
1628977620,3259.66,3259.66,3259.66,3259.66
1628977680,3259.78,3259.78,3259.78,3259.78
1628977740,3259.67,3259.67,3254.57,3254.57
1628977800,3259.66,3259.66,3259.66,3259.66
1628977860,3255.64,3255.64,3255.26,3255.26
1628977920,3255.26,3255.26,3255.26,3255.26
1628977980,3261.52,3261.52,3261.52,3261.52
1628978040,3257.80,3257.81,3257.07,3257.44
1628978100,3259.26,3259.26,3259.26,3259.26
1628978160,3259.26,3259.26,3259.26,3259.26
1628978220,3259.26,3259.26,3259.26,3259.26
1628978280,3264.54,3265.76,3264.54,3265.76
1628978340,3264.54,3264.54,3264.54,3264.54
1628978400,3264.54,3264.54,3264.54,3264.54
1628978460,3264.54,3264.54,3264.54,3264.54
1628978520,3259.16,3260.39,3259.10,3260.39
1628978580,3258.80,3258.80,3258.80,3258.80
1628978640,3258.56,3258.56,3255.58,3255.91
1628978700,3255.91,3255.91,3255.91,3255.91
1628978760,3253.67,3253.67,3252.56,3252.56
1628978820,3253.90,3255.44,3253.90,3255.44
1628978880,3256.00,3256.00,3255.76,3255.76
1628978940,3255.76,3255.76,3255.76,3255.76
1628979000,3255.60,3255.60,3255.60,3255.60
1628979060,3253.79,3253.79,3253.79,3253.79
1628979120,3253.79,3253.79,3253.79,3253.79
1628979180,3253.79,3253.79,3253.79,3253.79
1628979240,3256.02,3261.02,3256.02,3261.02
1628979300,3261.76,3262.58,3261.76,3262.28
1628979360,3262.28,3262.28,3262.28,3262.28
1628979420,3262.28,3262.28,3262.28,3262.28
1628979480,3262.28,3262.28,3262.28,3262.28
1628979540,3267.58,3267.58,3267.58,3267.58
1628979600,3267.58,3267.58,3267.58,3267.58
